account_id,activated_at,alive,died_at,death_trade_key,trades_taken,gross_pnl_usd,commission_usd,equity_profit_usd,gross_paid_usd,received_usd,payout_count
1,2020-01-01 00:00:00,False,2020-09-21 16:37:40,RR1.00:16-17:116:304,170,-1221.5,177.45,-1398.95,0.0,0.0,0
2,2020-01-01 00:00:00,False,2020-10-06 23:30:00,RR1.00:22-23:55:219,182,194.0,190.05,3.95,0.0,0.0,0
3,2020-01-01 00:00:00,False,2021-03-12 03:55:40,RR1.00:2-3:114:424,243,-124.5,254.1,-378.6,0.0,0.0,0
4,2020-01-01 00:00:00,False,2026-02-05 17:00:40,RR1.00:16-17:830:2371,1043,1295.5,1094.1,201.4,0.0,0.0,0
5,2020-01-01 00:00:00,False,2026-02-05 17:00:40,RR1.00:16-17:830:2371,1043,1217.0,1094.1,122.9,0.0,0.0,0
6,2020-02-01 00:00:00,False,2022-06-14 14:45:40,RR1.00:13-14:223:846,339,106.5,354.9,-248.4,0.0,0.0,0
7,2020-02-01 00:00:00,False,2020-06-12 20:35:20,RR1.00:18-19:31:136,69,-164.5,71.4,-235.9,0.0,0.0,0
8,2020-02-01 00:00:00,False,2020-07-30 19:00:00,RR1.00:14-15:48:185,98,-964.5,101.85,-1066.35,0.0,0.0,0
9,2020-02-01 00:00:00,False,2026-02-06 16:27:40,RR1.00:15-16:666:2190,1012,1243.5,1061.55,181.95,0.0,0.0,0
10,2020-02-01 00:00:00,False,2020-05-26 13:55:40,RR1.00:13-14:37:141,61,-1262.0,64.05,-1326.05,0.0,0.0,0
11,2020-03-01 00:00:00,False,2021-01-29 09:00:00,RR1.00:7-8:96:343,166,-695.0,173.25,-868.25,0.0,0.0,0
12,2020-03-01 00:00:00,False,2020-07-27 13:30:00,RR1.00:5-6:33:176,65,-810.5,67.2,-877.7,0.0,0.0,0
13,2020-03-01 00:00:00,True,,,1109,4250.0,1164.45,1585.55,1500.0,1500.0,1
14,2020-03-01 00:00:00,False,2020-11-11 17:00:00,RR1.00:10-11:79:287,134,-113.5,139.65,-253.15,0.0,0.0,0
15,2020-03-01 00:00:00,False,2022-05-16 15:30:00,RR1.00:14-15:207:783,299,426.5,312.9,113.6,0.0,0.0,0
