account_id,cohort_month,activated_at,alive,died_at,death_reason,death_equity_usd,death_trade_key,lifetime_days,trades_taken,wins,losses,gross_pnl_usd,commission_usd,payout_count,requests_blocked,requests_withheld,withdrawn_usd,received_usd,months_accrued,entitlement_accrued_usd,entitlement_outstanding_usd,first_withdrawal_at,equity_profit_usd,balance_usd,max_equity_profit_usd,min_equity_profit_usd,peak_profit_usd,floor_profit_usd,headroom_usd
1,2020-03,2020-03-03 00:00:00,False,2020-03-18 01:37:40,intratrade_excursion,-2413.4,RR1.00:19-20:16:62,15,59,19,39,-2024.5,60.9,0,0,0,0.0,0.0,0,0.0,0.0,,-2085.4,,258.75,-2413.4,302.0,-2198.0,
2,2020-03,2020-03-03 00:00:00,False,2020-03-18 01:37:40,intratrade_excursion,-2413.4,RR1.00:19-20:16:62,15,59,19,39,-2024.5,60.9,0,0,0,0.0,0.0,0,0.0,0.0,,-2085.4,,258.75,-2413.4,302.0,-2198.0,
3,2020-03,2020-03-03 00:00:00,False,2020-03-18 01:37:40,intratrade_excursion,-2413.4,RR1.00:19-20:16:62,15,59,19,39,-2024.5,60.9,0,0,0,0.0,0.0,0,0.0,0.0,,-2085.4,,258.75,-2413.4,302.0,-2198.0,
4,2020-03,2020-03-19 00:00:00,False,2026-03-06 22:10:40,intratrade_excursion,-11.4,RR1.00:22-23:551:1991,2178,11579,4841,6737,44277.0,12156.9,64,889,1213,32000.0,31300.0,0,0.0,0.0,2021-11-05 00:00:00,120.1,,8666.25,-1481.45,8750.3,100.0,
5,2020-03,2020-03-24 00:00:00,False,2026-03-06 22:11:40,intratrade_excursion,26.15,RR1.00:20-21:512:1901,2173,11558,4832,6725,44325.0,12134.85,64,963,1139,32000.0,31300.0,0,0.0,0.0,2021-11-05 00:00:00,190.15,,8455.9,-396.0,8470.4,100.0,
6,2020-05,2020-05-07 00:00:00,False,2021-03-08 15:30:00,intratrade_excursion,91.2,RR1.00:13-14:111:411,305,1617,672,944,1876.5,1696.8,0,0,281,0.0,0.0,0,0.0,0.0,,179.7,,2927.4,-389.2,2951.95,100.0,
7,2020-05,2020-05-07 00:00:00,False,2021-03-08 15:30:00,intratrade_excursion,91.2,RR1.00:13-14:111:411,305,1617,672,944,1876.5,1696.8,0,0,281,0.0,0.0,0,0.0,0.0,,179.7,,2927.4,-389.2,2951.95,100.0,
8,2020-06,2020-06-01 00:00:00,False,2021-03-04 19:14:40,intratrade_excursion,-720.35,RR1.00:18-19:79:342,276,1488,613,874,1023.5,1561.35,0,0,247,0.0,0.0,0,0.0,0.0,,-537.85,,1829.25,-1043.35,1853.8,-646.2,
9,2020-07,2020-07-01 00:00:00,False,2021-03-04 19:14:40,intratrade_excursion,-58.85,RR1.00:18-19:79:342,246,1318,547,770,1506.5,1382.85,0,0,216,0.0,0.0,0,0.0,0.0,,123.65,,2490.75,-381.85,2515.3,15.3,
10,2020-08,2020-08-13 00:00:00,False,2021-03-04 19:14:40,intratrade_excursion,-768.3,RR1.00:18-19:79:342,203,1097,453,643,565.0,1150.8,0,0,185,0.0,0.0,0,0.0,0.0,,-585.8,,1781.3,-779.65,1805.85,-694.15,
