episode,case,months,start,end,rr,strategy,risk_reward,budget,eligible,breached,trade_key,interval_start,exit,accepted,closed
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,GG:1.50,GG,1.50,1500,True,True,GG1.50:15-16:951:2183,2026-02-13T15:30:40,2026-02-13T16:40:40,100,100
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,GG:2.25,GG,2.25,1500,True,True,GG2.25:15-16:951:2183,2026-02-13T15:30:40,2026-02-13T16:40:40,84,84
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,GG:2.50,GG,2.50,1500,True,True,GG2.50:15-16:949:2179,2026-02-13T15:30:40,2026-02-13T16:40:40,82,82
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,GG:2.75,GG,2.75,1500,True,True,GG2.75:15-16:949:2179,2026-02-13T15:30:40,2026-02-13T16:40:40,82,82
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,GG:1.25,GG,1.25,1500,True,True,GG1.25:16-17:1022:2265,2026-02-13T16:48:40,2026-02-13T16:51:20,107,107
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,GG:3.50,GG,3.50,1500,True,True,GG3.50:16-17:1010:2236,2026-02-13T16:48:40,2026-02-13T16:51:20,79,79
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,RR:1.00,RR,1.00,1500,True,True,RR1.00:17-18:367:1858,2026-02-13T17:28:40,2026-02-13T23:30:00,121,121
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,RR:1.25,RR,1.25,1500,True,True,RR1.25:17-18:367:1858,2026-02-13T17:28:40,2026-02-13T23:30:00,118,118
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,RR:1.50,RR,1.50,1500,True,True,RR1.50:17-18:367:1858,2026-02-13T17:28:40,2026-02-13T23:30:00,114,114
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,RR:1.75,RR,1.75,1500,True,True,RR1.75:17-18:366:1855,2026-02-13T17:28:40,2026-02-13T23:30:00,112,112
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,RR:3.50,RR,3.50,1500,True,True,RR3.50:17-18:363:1845,2026-02-13T17:28:40,2026-02-13T23:30:00,96,96
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,GG:0.75,GG,0.75,1500,True,True,GG0.75:17-18:914:2172,2026-02-13T17:30:40,2026-02-13T23:30:00,126,126
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,RR:2.00,RR,2.00,1500,True,True,RR2.00:18-19:457:1950,2026-02-16T18:08:40,2026-02-16T18:38:40,111,111
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,RR:2.25,RR,2.25,1500,True,True,RR2.25:18-19:457:1950,2026-02-16T18:08:40,2026-02-16T18:38:40,108,108
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,RR:2.50,RR,2.50,1500,True,True,RR2.50:18-19:457:1949,2026-02-16T18:08:40,2026-02-16T18:38:40,107,107
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,RR:2.75,RR,2.75,1500,True,True,RR2.75:18-19:457:1948,2026-02-16T18:08:40,2026-02-16T18:38:40,105,105
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,RR:3.00,RR,3.00,1500,True,True,RR3.00:8-9:593:2107,2026-02-17T08:08:40,2026-02-17T15:05:40,100,100
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,RR:0.75,RR,0.75,1500,True,True,RR0.75:15-16:672:2205,2026-02-17T15:25:20,2026-02-17T15:33:40,127,127
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,RR:0.50,RR,0.50,1500,True,True,RR0.50:19-20:476:1939,2026-02-18T19:06:40,2026-02-18T20:27:40,131,131
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,RR:3.25,RR,3.25,1500,True,True,RR3.25:7-8:586:2127,2026-02-19T07:33:40,2026-02-19T10:52:40,97,97
1m_b1500_g20_e16,1m_2026-02-01,1,2026-02-01T00:00:00,2026-03-01T00:00:00,GG:0.50,GG,0.50,1500,True,True,GG0.50:17-18:917:2179,2026-02-19T17:03:40,2026-02-19T20:20:40,142,142
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,RR:1.00,RR,1.00,1500,True,True,RR1.00:3-4:554:2070,2026-03-13T03:15:40,2026-03-13T09:37:40,129,129
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,RR:1.25,RR,1.25,1500,True,True,RR1.25:3-4:554:2070,2026-03-13T03:15:40,2026-03-13T09:37:40,128,128
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,RR:1.50,RR,1.50,1500,True,True,RR1.50:12-13:512:2024,2026-03-19T12:01:40,2026-03-19T12:25:40,123,123
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,RR:1.75,RR,1.75,1500,True,True,RR1.75:16-17:849:2424,2026-03-19T16:54:40,2026-03-19T18:37:20,121,121
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,RR:3.50,RR,3.50,1500,True,True,RR3.50:16-17:847:2410,2026-03-19T16:54:40,2026-03-19T18:37:20,112,112
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,GG:0.50,GG,0.50,1500,True,True,GG0.50:19-20:970:2251,2026-03-20T19:01:40,2026-03-20T19:32:40,176,176
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,RR:0.75,RR,0.75,1500,True,True,RR0.75:3-4:556:2077,2026-03-23T03:11:40,2026-03-23T03:37:40,138,138
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,RR:3.00,RR,3.00,1500,True,True,RR3.00:3-4:556:2077,2026-03-23T03:11:40,2026-03-23T03:37:40,113,113
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,RR:2.00,RR,2.00,1500,True,True,RR2.00:4-5:531:2060,2026-03-23T04:37:40,2026-03-23T08:33:40,119,119
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,RR:2.25,RR,2.25,1500,True,True,RR2.25:4-5:531:2060,2026-03-23T04:37:40,2026-03-23T08:33:40,117,117
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,RR:2.50,RR,2.50,1500,True,True,RR2.50:4-5:531:2060,2026-03-23T04:37:40,2026-03-23T08:33:40,114,114
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,RR:2.75,RR,2.75,1500,True,True,RR2.75:4-5:531:2060,2026-03-23T04:37:40,2026-03-23T08:33:40,115,115
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,RR:3.25,RR,3.25,1500,True,True,RR3.25:4-5:531:2060,2026-03-23T04:37:40,2026-03-23T08:33:40,112,112
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,GG:0.75,GG,0.75,1500,True,True,GG0.75:13-14:909:2188,2026-03-26T13:04:40,2026-03-26T14:56:40,161,161
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,GG:1.25,GG,1.25,1500,True,True,GG1.25:16-17:1041:2304,2026-03-26T16:45:40,2026-03-26T17:46:40,131,131
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,GG:3.50,GG,3.50,1500,True,True,GG3.50:4-5:887:2149,2026-03-27T04:31:40,2026-03-27T11:20:40,100,100
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,GG:1.00,GG,1.00,1500,True,True,GG1.00:12-13:920:2207,2026-03-27T12:32:40,2026-03-27T13:35:40,143,143
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,GG:1.50,GG,1.50,1500,True,True,GG1.50:12-13:920:2207,2026-03-27T12:32:40,2026-03-27T13:35:40,125,125
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,GG:1.75,GG,1.75,1500,True,True,GG1.75:16-17:1037:2293,2026-03-27T16:30:20,2026-03-27T16:34:40,117,117
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,GG:2.00,GG,2.00,1500,True,True,GG2.00:16-17:1034:2287,2026-03-27T16:30:20,2026-03-27T16:34:40,113,113
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,GG:2.25,GG,2.25,1500,True,True,GG2.25:16-17:1034:2287,2026-03-27T16:30:20,2026-03-27T16:34:40,110,110
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,GG:3.00,GG,3.00,1500,True,True,GG3.00:16-17:1032:2282,2026-03-27T16:30:20,2026-03-27T16:34:40,99,99
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,GG:3.25,GG,3.25,1500,True,True,GG3.25:16-17:1032:2281,2026-03-27T16:30:20,2026-03-27T16:34:40,99,99
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,GG:2.75,GG,2.75,1500,True,True,GG2.75:18-19:962:2240,2026-03-27T18:04:20,2026-03-27T20:17:40,101,101
1m_b1500_g20_e16,1m_2026-03-01,1,2026-03-01T00:00:00,2026-04-01T00:00:00,GG:2.50,GG,2.50,1500,True,True,GG2.50:21-22:941:2183,2026-03-27T21:43:40,2026-03-27T22:03:40,104,104
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,RR:1.75,RR,1.75,1500,True,True,RR1.75:16-17:887:2524,2026-06-04T16:33:40,2026-06-04T16:42:40,121,121
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,RR:2.00,RR,2.00,1500,True,True,RR2.00:16-17:887:2523,2026-06-04T16:33:40,2026-06-04T16:42:40,114,114
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,RR:2.25,RR,2.25,1500,True,True,RR2.25:16-17:887:2523,2026-06-04T16:33:40,2026-06-04T16:42:40,114,114
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,RR:2.50,RR,2.50,1500,True,True,RR2.50:16-17:887:2521,2026-06-04T16:33:40,2026-06-04T16:42:40,111,111
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,RR:2.75,RR,2.75,1500,True,True,RR2.75:16-17:887:2521,2026-06-04T16:33:40,2026-06-04T16:42:40,108,108
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,RR:3.00,RR,3.00,1500,True,True,RR3.00:16-17:887:2519,2026-06-04T16:33:40,2026-06-04T16:42:40,107,107
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,RR:3.25,RR,3.25,1500,True,True,RR3.25:16-17:887:2519,2026-06-04T16:33:40,2026-06-04T16:42:40,105,105
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,RR:3.50,RR,3.50,1500,True,True,RR3.50:16-17:885:2510,2026-06-04T16:33:40,2026-06-04T16:42:40,99,99
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,RR:1.50,RR,1.50,1500,True,True,RR1.50:20-21:539:1986,2026-06-05T20:40:20,2026-06-05T21:11:40,125,125
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,GG:3.25,GG,3.25,1500,True,True,GG3.25:2-3:913:2187,2026-06-08T02:33:40,2026-06-08T14:30:00,87,87
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,GG:3.50,GG,3.50,1500,True,True,GG3.50:2-3:913:2187,2026-06-08T02:33:40,2026-06-08T14:30:00,84,84
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,GG:2.50,GG,2.50,1500,True,True,GG2.50:4-5:916:2220,2026-06-09T04:36:40,2026-06-09T17:44:40,88,88
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,GG:2.25,GG,2.25,1500,True,True,GG2.25:20-21:1020:2329,2026-06-09T20:33:40,2026-06-09T23:30:00,87,87
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,GG:2.75,GG,2.75,1500,True,True,GG2.75:20-21:1020:2328,2026-06-09T20:33:40,2026-06-09T23:30:00,87,87
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,GG:3.00,GG,3.00,1500,True,True,GG3.00:20-21:1019:2326,2026-06-09T20:33:40,2026-06-09T23:30:00,85,85
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,GG:0.75,GG,0.75,1500,True,True,GG0.75:17-18:967:2292,2026-06-10T17:12:40,2026-06-10T18:11:40,146,146
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,GG:0.50,GG,0.50,1500,True,True,GG0.50:19-20:1002:2326,2026-06-10T19:00:40,2026-06-10T20:15:40,174,174
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,GG:1.00,GG,1.00,1500,True,True,GG1.00:19-20:1000:2322,2026-06-10T19:00:40,2026-06-10T20:15:40,126,126
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,GG:1.50,GG,1.50,1500,True,True,GG1.50:19-20:1000:2322,2026-06-10T19:00:40,2026-06-10T20:15:40,112,112
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,GG:2.00,GG,2.00,1500,True,True,GG2.00:19-20:1000:2322,2026-06-10T19:00:40,2026-06-10T20:15:40,99,99
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,GG:1.25,GG,1.25,1500,True,True,GG1.25:21-22:973:2271,2026-06-10T21:00:40,2026-06-10T21:50:40,120,120
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,GG:1.75,GG,1.75,1500,True,True,GG1.75:21-22:967:2258,2026-06-10T21:00:40,2026-06-10T21:50:40,102,102
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,RR:0.75,RR,0.75,1500,True,True,RR0.75:7-8:615:2242,2026-06-25T07:48:40,2026-06-25T08:30:00,150,150
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,RR:0.50,RR,0.50,1500,True,True,RR0.50:18-19:478:2044,2026-06-25T18:46:40,2026-06-25T23:30:00,154,154
1m_b1500_g20_e17,1m_2026-06-01,1,2026-06-01T00:00:00,2026-07-01T00:00:00,RR:1.25,RR,1.25,1500,True,True,RR1.25:18-19:478:2044,2026-06-25T18:46:40,2026-06-25T23:30:00,131,131
1m_b1500_g40_e01,1m_2020-02-01,1,2020-02-01T00:00:00,2020-03-01T00:00:00,GG:3.00,GG,3.00,1500,True,True,GG3.00:12-13:24:56,2020-02-28T12:21:40,2020-02-28T16:28:20,80,80
1m_b1500_g40_e01,1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,GG:2.50,GG,2.50,1500,True,True,GG2.50:12-13:29:68,2020-03-17T12:04:40,2020-03-17T15:54:40,66,66
1m_b1500_g40_e01,1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,GG:2.75,GG,2.75,1500,True,True,GG2.75:12-13:29:68,2020-03-17T12:04:40,2020-03-17T15:54:40,65,65
1m_b1500_g40_e01,1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,GG:3.00,GG,3.00,1500,True,True,GG3.00:12-13:29:68,2020-03-17T12:04:40,2020-03-17T15:54:40,59,59
1m_b1500_g40_e01,1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,GG:2.25,GG,2.25,1500,True,True,GG2.25:16-17:32:71,2020-03-17T16:30:40,2020-03-18T19:30:40,81,81
1m_b1500_g40_e01,1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,GG:3.25,GG,3.25,1500,True,True,GG3.25:16-17:32:71,2020-03-17T16:30:40,2020-03-18T19:30:40,57,57
1m_b1500_g40_e01,1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,GG:3.50,GG,3.50,1500,True,True,GG3.50:16-17:32:71,2020-03-17T16:30:40,2020-03-18T19:30:40,50,50
1m_b1500_g40_e01,1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,RR:1.25,RR,1.25,1500,True,True,RR1.25:16-17:38:98,2020-03-17T16:49:40,2020-03-18T19:28:40,103,103
1m_b1500_g40_e01,1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,RR:1.50,RR,1.50,1500,True,True,RR1.50:16-17:38:98,2020-03-17T16:49:40,2020-03-18T19:28:40,98,98
1m_b1500_g40_e01,1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,RR:0.75,RR,0.75,1500,True,True,RR0.75:20-21:18:72,2020-03-18T20:37:40,2020-03-18T21:00:00,111,111
1m_b1500_g40_e01,1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,RR:1.00,RR,1.00,1500,True,True,RR1.00:20-21:18:72,2020-03-18T20:37:40,2020-03-18T21:00:00,109,109
1m_b1500_g40_e01,1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,GG:1.75,GG,1.75,1500,True,True,GG1.75:21-22:33:77,2020-03-18T21:00:40,2020-03-19T17:30:00,98,98
1m_b1500_g40_e01,1m_2020-03-01,1,2020-03-01T00:00:00,2020-04-01T00:00:00,GG:0.75,GG,0.75,1500,True,True,GG0.75:6-7:28:68,2020-03-19T06:30:40,2020-03-19T08:30:00,146,146
1m_b1500_g40_e02,1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,RR:1.75,RR,1.75,1500,True,True,RR1.75:18-19:35:152,2020-06-26T18:07:40,2020-06-26T22:35:40,106,106
1m_b1500_g40_e02,1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,RR:2.00,RR,2.00,1500,True,True,RR2.00:22-23:35:142,2020-06-26T22:47:40,2020-06-26T22:52:40,106,106
1m_b1500_g40_e02,1m_2020-06-01,1,2020-06-01T00:00:00,2020-07-01T00:00:00,RR:2.25,RR,2.25,1500,True,True,RR2.25:17-18:35:145,2020-06-29T17:26:40,2020-06-29T23:30:00,98,98
1m_b1500_g40_e03,1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,GG:0.50,GG,0.50,1500,True,True,GG0.50:17-18:118:269,2020-09-08T17:00:20,2020-09-08T21:44:40,199,199
1m_b1500_g40_e03,1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,GG:2.75,GG,2.75,1500,True,True,GG2.75:17-18:117:267,2020-09-08T17:00:20,2020-09-08T21:44:40,110,110
1m_b1500_g40_e03,1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,GG:3.00,GG,3.00,1500,True,True,GG3.00:17-18:117:267,2020-09-08T17:00:20,2020-09-08T21:44:40,110,110
1m_b1500_g40_e03,1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,GG:3.25,GG,3.25,1500,True,True,GG3.25:17-18:117:267,2020-09-08T17:00:20,2020-09-08T21:44:40,108,108
1m_b1500_g40_e03,1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,GG:3.50,GG,3.50,1500,True,True,GG3.50:17-18:117:267,2020-09-08T17:00:20,2020-09-08T21:44:40,104,104
1m_b1500_g40_e03,1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,GG:2.50,GG,2.50,1500,True,True,GG2.50:17-18:117:267,2020-09-08T21:44:40,2020-09-08T21:44:40,110,110
1m_b1500_g40_e03,1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,GG:2.00,GG,2.00,1500,True,True,GG2.00:22-23:115:261,2020-09-08T22:30:40,2020-09-08T22:47:40,128,128
1m_b1500_g40_e03,1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,GG:2.25,GG,2.25,1500,True,True,GG2.25:22-23:115:261,2020-09-08T22:30:40,2020-09-08T22:47:40,115,115
1m_b1500_g40_e03,1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,GG:0.75,GG,0.75,1500,True,True,GG0.75:2-3:100:237,2020-09-09T02:11:20,2020-09-09T04:00:00,175,175
1m_b1500_g40_e03,1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,GG:1.50,GG,1.50,1500,True,True,GG1.50:2-3:100:237,2020-09-09T02:11:20,2020-09-09T04:00:00,142,142
1m_b1500_g40_e03,1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,GG:1.75,GG,1.75,1500,True,True,GG1.75:17-18:119:272,2020-09-11T17:45:40,2020-09-11T19:31:40,134,134
1m_b1500_g40_e03,1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,GG:1.00,GG,1.00,1500,True,True,GG1.00:17-18:123:280,2020-09-17T17:00:40,2020-09-17T19:17:40,160,160
1m_b1500_g40_e03,1m_2020-09-01,1,2020-09-01T00:00:00,2020-10-01T00:00:00,GG:1.25,GG,1.25,1500,True,True,GG1.25:18-19:120:278,2020-09-21T18:01:40,2020-09-21T19:30:00,151,151
1m_b1500_g40_e04,1m_2021-03-01,1,2021-03-01T00:00:00,2021-04-01T00:00:00,GG:0.50,GG,0.50,1500,True,True,GG0.50:20-21:192:446,2021-03-24T20:00:20,2021-03-24T20:40:40,193,193
1m_b1500_g40_e04,1m_2021-05-01,1,2021-05-01T00:00:00,2021-06-01T00:00:00,RR:0.50,RR,0.50,1500,True,True,RR0.50:8-9:129:476,2021-05-19T09:35:40,2021-05-19T09:35:40,125,125
1m_b1500_g40_e05,1m_2021-09-01,1,2021-09-01T00:00:00,2021-10-01T00:00:00,GG:3.50,GG,3.50,1500,True,True,GG3.50:21-22:279:643,2021-09-28T21:44:40,2021-09-28T23:30:00,106,106
1m_b1500_g40_e05,1m_2021-09-01,1,2021-09-01T00:00:00,2021-10-01T00:00:00,GG:3.25,GG,3.25,1500,True,True,GG3.25:1-2:216:563,2021-09-29T01:00:40,2021-09-29T06:30:00,107,107
1m_b1500_g40_e05,1m_2021-09-01,1,2021-09-01T00:00:00,2021-10-01T00:00:00,GG:3.00,GG,3.00,1500,True,True,GG3.00:17-18:267:634,2021-09-29T17:00:40,2021-09-29T18:35:40,110,110
1m_b1500_g40_e05,1m_2021-09-01,1,2021-09-01T00:00:00,2021-10-01T00:00:00,RR:3.00,RR,3.00,1500,True,True,RR3.00:16-17:259:694,2021-09-30T16:30:40,2021-09-30T17:30:40,96,96
1m_b1500_g40_e05,1m_2021-09-01,1,2021-09-01T00:00:00,2021-10-01T00:00:00,GG:2.50,GG,2.50,1500,True,True,GG2.50:16-17:301:656,2021-09-30T16:30:40,2021-09-30T17:55:40,109,109
1m_b1500_g40_e05,1m_2021-09-01,1,2021-09-01T00:00:00,2021-10-01T00:00:00,RR:2.75,RR,2.75,1500,True,True,RR2.75:18-19:118:525,2021-09-30T18:17:40,2021-09-30T18:38:40,99,99
1m_b1500_g40_e05,1m_2021-09-01,1,2021-09-01T00:00:00,2021-10-01T00:00:00,GG:1.00,GG,1.00,1500,True,True,GG1.00:20-21:273:631,2021-09-30T20:04:40,2021-09-30T21:30:00,145,145
1m_b1500_g40_e05,1m_2021-09-01,1,2021-09-01T00:00:00,2021-10-01T00:00:00,GG:1.75,GG,1.75,1500,True,True,GG1.75:20-21:273:631,2021-09-30T20:04:40,2021-09-30T22:59:40,118,118
1m_b1500_g40_e05,1m_2021-09-01,1,2021-09-01T00:00:00,2021-10-01T00:00:00,GG:2.00,GG,2.00,1500,True,True,GG2.00:20-21:273:631,2021-09-30T20:04:40,2021-09-30T22:59:40,114,114
1m_b1500_g40_e05,1m_2021-09-01,1,2021-09-01T00:00:00,2021-10-01T00:00:00,GG:2.75,GG,2.75,1500,True,True,GG2.75:20-21:273:630,2021-09-30T20:04:40,2021-09-30T22:59:40,108,108
1m_b1500_g40_e06,1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,RR:1.50,RR,1.50,1500,True,True,RR1.50:17-18:123:593,2021-12-17T17:35:20,2021-12-17T23:30:00,113,113
1m_b1500_g40_e06,1m_2021-12-01,1,2021-12-01T00:00:00,2022-01-01T00:00:00,RR:3.50,RR,3.50,1500,True,True,RR3.50:18-19:136:595,2021-12-20T18:53:40,2021-12-20T20:01:40,101,101
1m_b1500_g40_e06,1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,RR:2.50,RR,2.50,1500,True,True,RR2.50:18-19:138:610,2022-01-10T18:11:40,2022-01-10T23:00:00,89,89
1m_b1500_g40_e06,1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,RR:2.75,RR,2.75,1500,True,True,RR2.75:18-19:138:610,2022-01-10T18:11:40,2022-01-10T23:00:00,85,85
1m_b1500_g40_e06,1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,RR:3.25,RR,3.25,1500,True,True,RR3.25:18-19:138:610,2022-01-10T18:11:40,2022-01-10T23:00:00,80,80
1m_b1500_g40_e06,1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,RR:3.50,RR,3.50,1500,True,True,RR3.50:18-19:138:610,2022-01-10T18:11:40,2022-01-10T23:00:00,77,77
1m_b1500_g40_e06,1m_2022-01-01,1,2022-01-01T00:00:00,2022-02-01T00:00:00,GG:3.50,GG,3.50,1500,True,True,GG3.50:8-9:311:733,2022-01-19T08:00:40,2022-01-19T11:00:00,89,89
