date,0.50,0.75,1.00,1.25,1.50,1.75,2.00,2.25,2.50,2.75,3.00,3.25,3.50
2021-01-04,133.3,184.3,184.3,230.85,169.35,169.35,221.35,221.35,221.35,221.35,221.35,221.35,221.35
2021-01-05,247.0,298.0,315.0,361.55,365.55,296.05,348.05,348.05,348.05,348.05,348.05,252.1,317.6
2021-01-06,282.15,249.2,334.2,380.75,298.85,360.35,412.35,412.35,412.35,480.35,480.35,384.4,525.4
2021-01-07,438.8,542.35,642.35,473.45,612.05,651.55,703.55,712.05,729.2,797.2,797.2,701.25,842.25
2021-01-08,526.45,662.55,855.1,710.7,895.3,1059.4,1111.4,1128.4,1179.05,1267.55,1076.05,980.1,1160.6
2021-01-11,300.85,436.95,629.5,485.1,669.7,833.8,885.8,902.8,953.45,1041.95,850.45,754.5,935.0
2021-01-12,7.0,192.15,384.7,252.3,457.9,622.0,574.05,591.05,641.7,730.2,538.7,442.75,623.25
2021-01-13,127.1,318.25,512.9,345.0,550.6,798.2,750.25,767.25,817.9,850.85,728.4,630.0,851.55
2021-01-14,80.75,221.4,411.1,281.2,498.3,767.4,654.95,671.95,643.2,676.15,553.7,455.3,676.85
2021-01-15,-77.6,-35.95,219.3,89.4,376.05,645.15,450.75,467.75,439.0,471.95,349.5,251.1,472.65
2021-01-18,-28.9,-57.75,197.0,61.2,347.85,616.95,422.55,506.15,477.4,425.4,302.95,204.55,426.1
2021-01-19,84.7,13.35,296.1,135.8,509.45,831.15,636.75,720.35,693.6,623.1,526.65,428.25,649.8
2021-01-20,144.55,132.2,414.95,236.2,624.35,946.05,751.65,816.8,790.05,719.55,655.6,557.2,778.75
2021-01-21,159.6,205.9,514.65,357.95,746.1,1067.8,873.4,938.55,922.8,873.8,809.85,711.45,952.5
2021-01-22,-11.35,-9.0,299.75,143.05,531.2,923.4,729.0,794.15,778.4,729.4,665.45,567.05,808.1
2021-01-25,318.8,301.65,617.4,460.7,791.5,1265.15,1065.35,1130.5,1114.75,1065.75,1001.8,766.35,1007.4
2021-01-26,487.0,502.85,757.1,600.4,923.75,1397.4,1197.6,1294.25,1278.5,1293.05,1229.1,993.65,1299.2
