at,kind,amount_usd,cash_after_usd
2020-01-01T00:00:00,owner_contribution,1000,1000.0
2020-01-01T00:00:00,evaluation_fee,-33,967.0
2020-01-01T00:00:00,evaluation_fee,-33,934.0
2020-01-01T00:00:00,evaluation_fee,-33,901.0
2020-01-01T00:00:00,evaluation_fee,-33,868.0
2020-01-01T00:00:00,evaluation_fee,-33,835.0
2020-02-01T00:00:00,owner_contribution,200,1035.0
2020-02-01T00:00:00,evaluation_fee,-33,1002.0
2020-02-01T00:00:00,evaluation_fee,-33,969.0
2020-02-01T00:00:00,evaluation_fee,-33,936.0
2020-02-01T00:00:00,evaluation_fee,-33,903.0
2020-02-01T00:00:00,evaluation_fee,-33,870.0
2020-02-07T00:00:00,activation_fee,-125,745.0
2020-02-07T00:00:00,activation_fee,-125,620.0
2020-02-07T00:00:00,activation_fee,-125,495.0
2020-02-07T00:00:00,activation_fee,-125,370.0
2020-02-07T00:00:00,activation_fee,-125,245.0
2020-02-07T00:00:00,evaluation_fee,-33,212.0
2020-02-07T00:00:00,evaluation_fee,-33,179.0
2020-02-07T00:00:00,evaluation_fee,-33,146.0
2020-02-07T00:00:00,evaluation_fee,-33,113.0
2020-02-07T00:00:00,evaluation_fee,-33,80.0
2020-03-01T00:00:00,owner_contribution,200,280.0
2020-03-07T00:00:00,evaluation_fee,-33,247.0
2020-03-07T00:00:00,evaluation_fee,-33,214.0
2020-03-07T00:00:00,evaluation_fee,-33,181.0
2020-03-07T00:00:00,evaluation_fee,-33,148.0
2020-03-07T00:00:00,evaluation_fee,-33,115.0
2020-04-01T00:00:00,owner_contribution,200,315.0
2020-04-07T00:00:00,evaluation_fee,-33,282.0
2020-04-07T00:00:00,evaluation_fee,-33,249.0
2020-04-07T00:00:00,evaluation_fee,-33,216.0
2020-04-07T00:00:00,evaluation_fee,-33,183.0
2020-04-07T00:00:00,evaluation_fee,-33,150.0
2020-05-01T00:00:00,owner_contribution,200,350.0
2020-05-07T00:00:00,evaluation_fee,-33,317.0
2020-05-07T00:00:00,evaluation_fee,-33,284.0
2020-05-07T00:00:00,evaluation_fee,-33,251.0
2020-05-07T00:00:00,evaluation_fee,-33,218.0
2020-05-07T00:00:00,evaluation_fee,-33,185.0
2020-06-01T00:00:00,owner_contribution,200,385.0
2020-06-07T00:00:00,evaluation_fee,-33,352.0
2020-06-07T00:00:00,evaluation_fee,-33,319.0
2020-06-07T00:00:00,evaluation_fee,-33,286.0
2020-06-07T00:00:00,evaluation_fee,-33,253.0
2020-06-07T00:00:00,evaluation_fee,-33,220.0
2020-07-01T00:00:00,owner_contribution,200,420.0
2020-07-07T00:00:00,evaluation_fee,-33,387.0
2020-07-07T00:00:00,evaluation_fee,-33,354.0
2020-07-07T00:00:00,evaluation_fee,-33,321.0
2020-07-07T00:00:00,evaluation_fee,-33,288.0
2020-07-07T00:00:00,evaluation_fee,-33,255.0
2020-08-01T00:00:00,owner_contribution,200,455.0
2020-08-07T00:00:00,evaluation_fee,-33,422.0
2020-08-07T00:00:00,evaluation_fee,-33,389.0
2020-08-07T00:00:00,evaluation_fee,-33,356.0
2020-08-07T00:00:00,evaluation_fee,-33,323.0
2020-08-07T00:00:00,evaluation_fee,-33,290.0
2020-08-22T00:00:00,activation_fee,-125,165.0
2020-08-22T00:00:00,activation_fee,-125,40.0
2020-08-22T00:00:00,evaluation_fee,-33,7.0
2020-08-24T00:00:00,payout_received,500.0,507.0
2020-08-24T00:00:00,activation_fee,-125,382.0
2020-08-24T00:00:00,activation_fee,-125,257.0
2020-08-24T00:00:00,activation_fee,-125,132.0
