date,0.50,0.75,1.00,1.25,1.50,1.75,2.00,2.25,2.50,2.75,3.00,3.25,3.50
2022-01-03,-78.3,-90.2,-59.7,-59.7,-59.7,-60.2,-26.2,-26.2,-26.2,-26.2,-17.7,-117.65,-117.65
2022-01-04,15.7,8.85,-101.6,-89.6,-147.1,-152.55,-118.55,-118.55,-118.55,-118.55,-110.05,-198.0,-198.0
2022-01-05,-66.0,-38.85,-149.3,-137.3,-288.3,-293.75,-203.7,-203.7,-203.7,-196.7,-184.2,-253.15,-253.15
2022-01-06,-310.3,-283.15,-393.6,-381.6,-532.6,-538.05,-448.0,-562.4,-562.4,-555.4,-542.9,-611.85,-611.85
2022-01-07,-865.2,-789.5,-899.95,-887.95,-966.9,-972.35,-1043.7,-1158.1,-1158.1,-1151.1,-1138.6,-1207.55,-1207.55
2022-01-10,-616.6,-395.4,-656.75,-520.75,-577.2,-582.65,-464.45,-578.85,-719.3,-712.3,-699.8,-768.75,-768.75
2022-01-11,-284.4,-84.7,-346.05,-210.05,-127.0,-132.45,-13.7,-98.1,-238.55,-231.55,-219.05,-541.0,-541.0
2022-01-12,-306.7,-66.5,-313.35,-159.35,115.7,110.25,117.55,33.15,-107.3,-100.3,-87.8,-299.7,-433.65
2022-01-13,-81.55,137.3,-198.5,45.0,320.05,333.1,340.4,83.5,-56.95,-49.95,-37.45,-249.35,-362.8
2022-01-14,54.5,276.4,-59.4,217.1,510.2,523.25,577.05,353.15,212.7,240.4,282.9,71.0,-42.45
2022-01-17,-2.15,231.75,-80.55,195.95,493.55,535.1,588.9,429.5,289.05,316.75,359.25,147.35,33.9
2022-01-18,-354.95,-121.05,-571.85,-295.35,-49.7,-8.15,45.65,-113.75,-254.2,-226.5,-184.0,-395.9,-509.35
2022-01-19,-271.2,-37.3,-691.1,-395.6,-78.4,240.15,293.95,134.55,-5.9,21.8,64.3,47.45,-66.0
2022-01-20,-339.65,-4.2,-690.4,-319.4,-2.2,316.35,370.15,308.3,167.85,195.55,338.1,539.8,371.85
2022-01-21,-1001.65,-389.2,-1051.4,-1106.35,-789.15,-470.6,-303.25,-319.1,-743.05,-572.85,-430.3,-228.6,-396.55
2022-01-24,-570.35,42.1,-620.1,-501.55,292.65,611.2,778.55,762.7,317.75,487.95,630.5,832.2,664.25
2022-01-25,-402.0,5.45,-656.75,-457.7,491.0,809.55,976.9,210.55,-234.4,-64.2,78.35,280.05,112.1
