account_id,cohort_month,activated_at,alive,died_at,death_reason,death_equity_usd,death_trade_key,lifetime_days,trades_taken,wins,losses,gross_pnl_usd,commission_usd,payout_count,requests_blocked,requests_withheld,withdrawn_usd,received_usd,months_accrued,entitlement_accrued_usd,entitlement_outstanding_usd,first_withdrawal_at,equity_profit_usd,balance_usd,max_equity_profit_usd,min_equity_profit_usd,peak_profit_usd,floor_profit_usd,headroom_usd
1,2020-01,2020-01-01 00:00:00,False,2020-03-12 21:06:40,intratrade_excursion,-804.05,RR1.00:18-19:15:58,71,282,117,164,-244.0,295.05,0,0,2,0.0,0.0,0,0.0,0.0,,-539.05,,615.45,-804.05,718.45,-781.55,
2,2020-02,2020-02-01 00:00:00,False,2020-03-12 21:06:40,intratrade_excursion,-1036.4,RR1.00:18-19:15:58,40,159,63,95,-605.5,165.9,0,0,1,0.0,0.0,0,0.0,0.0,,-771.4,,383.1,-1036.4,486.1,-1013.9,
3,2020-03,2020-03-01 00:00:00,False,2020-03-12 21:06:40,intratrade_excursion,-657.05,RR1.00:18-19:15:58,11,52,18,33,-338.5,53.55,0,0,0,0.0,0.0,0,0.0,0.0,,-392.05,,762.45,-657.05,865.45,-634.55,
4,2020-03,2020-03-13 00:00:00,False,2020-03-18 19:28:40,intratrade_excursion,-822.25,RR1.00:16-17:38:98,5,6,3,2,-248.5,5.25,0,0,0,0.0,0.0,0,0.0,0.0,,-253.75,,420.3,-822.25,739.8,-760.2,
5,2020-03,2020-03-13 00:00:00,False,2020-03-18 19:28:40,intratrade_excursion,-822.25,RR1.00:16-17:38:98,5,6,3,2,-248.5,5.25,0,0,0,0.0,0.0,0,0.0,0.0,,-253.75,,420.3,-822.25,739.8,-760.2,
6,2020-04,2020-04-01 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,53.5,RR1.00:21-22:111:386,337,1301,551,749,2608.5,1365.0,2,3,6,1000.0,1000.0,0,0.0,0.0,2020-12-01 00:00:00,243.5,,2956.5,-261.4,2972.55,100.0,
7,2020-04,2020-04-01 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,53.5,RR1.00:21-22:111:386,337,1301,551,749,2608.5,1365.0,2,3,6,1000.0,1000.0,0,0.0,0.0,2020-12-01 00:00:00,243.5,,2956.5,-261.4,2972.55,100.0,
8,2020-04,2020-04-01 00:00:00,False,2021-03-04 23:30:00,intratrade_excursion,53.5,RR1.00:21-22:111:386,337,1301,551,749,2608.5,1365.0,2,3,6,1000.0,1000.0,0,0.0,0.0,2020-12-01 00:00:00,243.5,,2956.5,-261.4,2972.55,100.0,
9,2020-05,2020-05-01 00:00:00,False,2021-03-08 18:50:40,intratrade_excursion,47.65,RR1.00:17-18:80:365,311,1188,506,681,2138.0,1246.35,1,2,7,500.0,500.0,0,0.0,0.0,2020-12-01 00:00:00,391.65,,2820.35,-125.1,2867.85,100.0,
10,2020-06,2020-06-01 00:00:00,False,2020-10-06 23:30:00,intratrade_excursion,-112.5,RR1.00:22-23:55:219,127,511,217,293,622.0,535.5,0,0,4,0.0,0.0,0,0.0,0.0,,86.5,,1510.35,-870.2,1551.35,51.35,
11,2020-07,2020-07-01 00:00:00,False,2021-05-27 15:00:00,intratrade_excursion,97.45,RR1.00:12-13:118:441,330,1272,526,745,1465.5,1334.55,0,2,8,0.0,0.0,0,0.0,0.0,,130.95,,2930.15,-418.75,2977.65,100.0,
12,2020-08,2020-08-01 00:00:00,False,2020-10-06 23:30:00,intratrade_excursion,-68.05,RR1.00:22-23:55:219,66,272,117,154,415.5,284.55,0,0,2,0.0,0.0,0,0.0,0.0,,130.95,,1554.8,-68.05,1595.8,95.8,
13,2020-09,2020-09-01 00:00:00,False,2020-10-06 23:30:00,intratrade_excursion,-740.0,RR1.00:22-23:55:219,35,151,61,89,-383.5,157.5,0,0,1,0.0,0.0,0,0.0,0.0,,-541.0,,882.85,-740.0,923.85,-576.15,
14,2020-10,2020-10-01 00:00:00,False,2021-02-23 23:30:00,intratrade_excursion,-73.05,RR1.00:17-18:77:349,145,552,230,321,768.0,578.55,0,0,4,0.0,0.0,0,0.0,0.0,,189.45,,1700.25,-901.5,1747.75,100.0,
15,2020-11,2020-11-01 00:00:00,False,2021-02-22 16:42:20,intratrade_excursion,57.95,RR1.00:16-17:170:464,113,432,179,252,603.5,452.55,0,0,3,0.0,0.0,0,0.0,0.0,,150.95,,1567.0,-16.5,1614.5,100.0,
16,2020-12,2020-12-01 00:00:00,False,2021-02-22 16:42:20,intratrade_excursion,-669.8,RR1.00:16-17:170:464,83,317,127,189,-245.0,331.8,0,0,2,0.0,0.0,0,0.0,0.0,,-576.8,,839.25,-669.8,886.75,-613.25,
17,2020-12,2020-12-01 00:00:00,False,2021-02-22 16:42:20,intratrade_excursion,-669.8,RR1.00:16-17:170:464,83,317,127,189,-245.0,331.8,0,0,2,0.0,0.0,0,0.0,0.0,,-576.8,,839.25,-669.8,886.75,-613.25,
