at,kind,amount_usd,cash_after_usd
2020-01-01T00:00:00,owner_contribution,1000,1000.0
2020-01-01T00:00:00,account_purchase,-200.0,800.0
2020-02-01T00:00:00,owner_contribution,0,800.0
2020-03-01T00:00:00,owner_contribution,0,800.0
2020-03-14T00:00:00,account_purchase,-200.0,600.0
2020-03-19T00:00:00,account_purchase,-200.0,400.0
2020-03-20T00:00:00,account_purchase,-200.0,200.0
2020-04-01T00:00:00,owner_contribution,0,200.0
2020-05-01T00:00:00,owner_contribution,0,200.0
2020-06-01T00:00:00,owner_contribution,0,200.0
2020-07-01T00:00:00,owner_contribution,0,200.0
2020-08-01T00:00:00,owner_contribution,0,200.0
2020-09-01T00:00:00,owner_contribution,0,200.0
2020-10-01T00:00:00,owner_contribution,0,200.0
2020-11-01T00:00:00,owner_contribution,0,200.0
2020-12-01T00:00:00,owner_contribution,0,200.0
2021-01-01T00:00:00,owner_contribution,0,200.0
2021-02-01T00:00:00,owner_contribution,0,200.0
2021-03-01T00:00:00,owner_contribution,0,200.0
2021-04-01T00:00:00,owner_contribution,0,200.0
2021-05-01T00:00:00,owner_contribution,0,200.0
2021-06-01T00:00:00,owner_contribution,0,200.0
2021-07-01T00:00:00,owner_contribution,0,200.0
2021-08-01T00:00:00,owner_contribution,0,200.0
2021-09-01T00:00:00,owner_contribution,0,200.0
2021-10-01T00:00:00,owner_contribution,0,200.0
2021-11-01T00:00:00,owner_contribution,0,200.0
2021-12-01T00:00:00,owner_contribution,0,200.0
2022-01-01T00:00:00,owner_contribution,0,200.0
2022-02-01T00:00:00,owner_contribution,0,200.0
2022-02-10T00:00:00,payout_received,500.0,700.0
2022-02-10T00:00:00,account_purchase,-400.0,300.0
2022-02-23T00:00:00,payout_received,500.0,800.0
2022-02-23T00:00:00,account_purchase,-600.0,200.0
2022-03-01T00:00:00,owner_contribution,0,200.0
2022-03-18T00:00:00,payout_received,500.0,700.0
2022-03-18T00:00:00,account_purchase,-400.0,300.0
2022-03-30T00:00:00,payout_received,500.0,800.0
2022-03-30T00:00:00,account_purchase,-600.0,200.0
2022-04-01T00:00:00,owner_contribution,0,200.0
2022-04-19T00:00:00,payout_received,500.0,700.0
2022-04-19T00:00:00,account_purchase,-400.0,300.0
2022-05-01T00:00:00,owner_contribution,0,300.0
2022-05-31T00:00:00,payout_received,500.0,800.0
